super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,batches_all_inverse_edges,train_loss_all_inverse_edges,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges
301,"all_inverse_edges,no_changes,universal_edges",903,903,3,0.02816392791767915,0,30,,0.33937952915827435,4.6750982229132205,1,0.011292416602373123,1,0.00845404528081417,1,0.06474532186985016,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"no_changes,all_inverse_edges,universal_edges",906,906,3,0.05994386970996857,0,30,,0.33937952915827435,4.7732064730953425,1,0.010048121213912964,1,0.10656137019395828,1,0.06322211772203445,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"universal_edges,no_changes,all_inverse_edges",909,909,3,0.058201760053634644,0,30,,0.33937952915827435,4.669109220150858,1,0.011942185461521149,1,0.1021382138133049,1,0.06052488088607788,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"no_changes,universal_edges,all_inverse_edges",912,912,3,0.029448997229337692,0,30,,0.33937952915827435,4.669884088914841,1,0.010765282437205315,1,0.010343914851546288,1,0.06723779439926147,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"no_changes,universal_edges,all_inverse_edges",915,915,3,0.02819503874828418,0,30,,0.33937952915827435,4.666166325099766,1,0.011325264349579811,1,0.008853665553033352,1,0.06440618634223938,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"all_inverse_edges,no_changes,universal_edges",918,918,3,0.02880446519702673,0,30,,0.33937952915827435,4.672591572860256,1,0.011309685185551643,1,0.008648584596812725,1,0.06645512580871582,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"no_changes,all_inverse_edges,universal_edges",921,921,3,0.027549018772939842,0,30,,0.33937952915827435,4.688128597103059,1,0.009982375428080559,1,0.009752149693667889,1,0.06291253119707108,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"universal_edges,no_changes,all_inverse_edges",924,924,3,0.06203493227561315,0,30,,0.33937952915827435,4.682189156068489,1,0.010846538469195366,1,0.00988682545721531,1,0.16537143290042877,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"all_inverse_edges,universal_edges,no_changes",927,927,3,0.03155299431333939,0,30,,0.33937952915827435,4.673628356074914,1,0.015112857334315777,1,0.011019023135304451,1,0.06852710247039795,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"all_inverse_edges,universal_edges,no_changes",930,930,3,0.027785770284632843,1,31,0.34469128648440045,0.34469128648440045,20.146243039984256,1,0.011582055129110813,1,0.009970499202609062,1,0.06180475652217865,0.23667092621326447,0.3404139578342438,0.29317732366512855,0.37030323005932764,0.4200725115359262,0.9885480889785051,0.9307295948379359,0.7431839156229401,0.8098567242860614,0.2577487826347351,0.3659525215625763,0.3230059327620303,0.38909030982201714,0.4357284113381674,0.9890263290550234,0.9471491928252667,0.7456888595912986,0.8160364254727153,0.2405116856098175,0.3277073800563812,0.27092946605141727,0.35942649967040213,0.4243572841133817,0.9887807463130275,0.9202585228764146,0.7588068556361239,0.8195724326025837
311,"all_inverse_edges,universal_edges,no_changes",933,933,3,0.06311529005567233,0,31,,0.34469128648440045,4.680870626121759,1,0.018224041908979416,1,0.10733546316623688,1,0.06378636509180069,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"no_changes,universal_edges,all_inverse_edges",936,936,3,0.09723204498489697,0,31,,0.34469128648440045,4.685538269113749,1,0.016938146203756332,1,0.11349108070135117,1,0.16126690804958344,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"universal_edges,all_inverse_edges,no_changes",939,939,3,0.034447205563386284,0,31,,0.34469128648440045,4.672506647882983,1,0.02206852287054062,1,0.016496941447257996,1,0.06477615237236023,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"all_inverse_edges,universal_edges,no_changes",942,942,3,0.09458690447111924,0,31,,0.34469128648440045,4.6706365088466555,1,0.018914731219410896,1,0.10628993809223175,1,0.1585560441017151,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"no_changes,universal_edges,all_inverse_edges",945,945,3,0.036121985564629235,0,31,,0.34469128648440045,4.679691071854904,1,0.021462388336658478,1,0.022245202213525772,1,0.06465836614370346,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"no_changes,universal_edges,all_inverse_edges",948,948,3,0.06065697719653448,0,31,,0.34469128648440045,4.674989086110145,1,0.012873193249106407,1,0.01784512586891651,1,0.1512526124715805,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"universal_edges,no_changes,all_inverse_edges",951,951,3,0.033853589867552124,0,31,,0.34469128648440045,4.675401136977598,1,0.02087918482720852,1,0.018497902899980545,1,0.0621836818754673,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,"universal_edges,all_inverse_edges,no_changes",954,954,3,0.035583250845472016,0,31,,0.34469128648440045,4.6754302298650146,1,0.026905789971351624,1,0.020065361633896828,1,0.0597786009311676,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,"universal_edges,all_inverse_edges,no_changes",957,957,3,0.15748395957052708,0,31,,0.34469128648440045,4.679216444026679,1,0.3069632649421692,1,0.015762237831950188,1,0.14972637593746185,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,"universal_edges,all_inverse_edges,no_changes",960,960,3,0.12610493414103985,1,32,0.3300977249940236,0.34469128648440045,20.089044546941295,1,0.30775970220565796,1,0.011857366189360619,1,0.05869773402810097,0.22942973673343658,0.32130128145217896,0.26647989452867504,0.35431773236651287,0.4161173368490442,0.9872813990461049,0.8770490188285693,0.7527125906394199,0.8020702904781623,0.2507603168487549,0.3525368869304657,0.3045484508899143,0.3795319709953856,0.43243243243243246,0.9881861775692479,0.8983128948311765,0.7604416611733684,0.8143441261494981,0.23637986183166504,0.31645500659942627,0.2549439683586025,0.3521753460777851,0.4220500988793672,0.9877596391226233,0.8804551711879742,0.7661997363216875,0.8127902067337048
321,"all_inverse_edges,universal_edges,no_changes",963,963,3,0.03153124451637268,0,32,,0.34469128648440045,4.685288071166724,1,0.016624322161078453,1,0.013589086011052132,1,0.06438032537698746,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,"universal_edges,no_changes,all_inverse_edges",966,966,3,0.05968687559167544,0,32,,0.34469128648440045,4.676422812975943,1,0.01561801042407751,1,0.012957011349499226,1,0.15048560500144958,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,"all_inverse_edges,no_changes,universal_edges",969,969,3,0.03727723192423582,0,32,,0.34469128648440045,4.67315309192054,1,0.013907254673540592,1,0.012305930256843567,1,0.0856185108423233,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,"no_changes,all_inverse_edges,universal_edges",972,972,3,0.06408122026671965,0,32,,0.34469128648440045,4.674270421033725,1,0.013002912513911724,1,0.011103317141532898,1,0.16813743114471436,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,"universal_edges,no_changes,all_inverse_edges",975,975,3,0.06364050010840099,0,32,,0.34469128648440045,4.675693997181952,1,0.013357109390199184,1,0.011313983239233494,1,0.16625040769577026,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,"all_inverse_edges,no_changes,universal_edges",978,978,3,0.043988932544986405,0,32,,0.34469128648440045,4.668208970921114,1,0.012273726984858513,1,0.010367833077907562,1,0.10932523757219315,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,"universal_edges,no_changes,all_inverse_edges",981,981,3,0.031058828967312973,0,32,,0.34469128648440045,4.67270153388381,1,0.011317516677081585,1,0.009624473750591278,1,0.07223449647426605,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,"universal_edges,no_changes,all_inverse_edges",984,984,3,0.15043615084141493,0,32,,0.34469128648440045,4.672461997019127,1,0.30300936102867126,1,0.00958914402872324,1,0.13870994746685028,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,"all_inverse_edges,no_changes,universal_edges",987,987,3,0.08907534057895343,0,32,,0.34469128648440045,4.67223284416832,1,0.01791844144463539,1,0.10308314114809036,1,0.14622443914413452,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,"all_inverse_edges,no_changes,universal_edges",990,990,3,0.04462188482284546,1,33,0.31746481855710346,0.34469128648440045,20.102859667968005,1,0.013544516637921333,1,0.013052260503172874,1,0.10726887732744217,0.23542609810829163,0.33314982056617737,0.28131179960448255,0.3647000659195781,0.4185893210283454,0.9881215505318806,0.9198894917705586,0.738444297956493,0.8031840915956351,0.25619444251060486,0.362983763217926,0.31591957811470006,0.3892551087673039,0.43902439024390244,0.9886385668308193,0.93913130833607,0.739838497033619,0.8091348855423282,0.19915324449539185,0.25626087188720703,0.19199077125906394,0.28295978905735003,0.3790375741595254,0.9878888931973581,0.8985027476921172,0.7501153592617007,0.8066308237207231
331,"no_changes,all_inverse_edges,universal_edges",993,993,3,0.04088543852170309,0,33,,0.34469128648440045,4.676597794983536,1,0.013162561692297459,1,0.010658360086381435,1,0.09883539378643036,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"all_inverse_edges,universal_edges,no_changes",996,996,3,0.06689002489050229,0,33,,0.34469128648440045,4.674283282132819,1,0.013516109436750412,1,0.09989041835069656,1,0.0872635468840599,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,"all_inverse_edges,no_changes,universal_edges",999,999,3,0.07208897514889638,0,33,,0.34469128648440045,4.682143401820213,1,0.011803935281932354,1,0.10126546770334244,1,0.10319752246141434,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,"all_inverse_edges,no_changes,universal_edges",1002,1002,3,0.13150584666679302,0,33,,0.34469128648440045,4.669678278034553,1,0.2950151562690735,1,0.009076698683202267,1,0.09042568504810333,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,"all_inverse_edges,universal_edges,no_changes",1005,1005,3,0.035810076321164765,0,33,,0.34469128648440045,4.679508596891537,1,0.012117750942707062,1,0.009372802451252937,1,0.0859396755695343,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,"universal_edges,all_inverse_edges,no_changes",1008,1008,3,0.030374505867560703,0,33,,0.34469128648440045,4.677389189833775,1,0.011443691328167915,1,0.009179392829537392,1,0.0705004334449768,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,"universal_edges,no_changes,all_inverse_edges",1011,1011,3,0.031366368755698204,0,33,,0.34469128648440045,4.683954861946404,1,0.010251308791339397,1,0.007999314926564693,1,0.07584848254919052,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"no_changes,universal_edges,all_inverse_edges",1014,1014,3,0.06429368692139785,0,33,,0.34469128648440045,4.689683919074014,1,0.010100772604346275,1,0.09829467535018921,1,0.08448561280965805,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,"universal_edges,all_inverse_edges,no_changes",1017,1017,3,0.06435741856694221,0,33,,0.34469128648440045,4.674244384048507,1,0.011482165195047855,1,0.008533830754458904,1,0.17305625975131989,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,"all_inverse_edges,no_changes,universal_edges",1020,1020,3,0.03646774869412184,1,34,0.3435734212398529,0.34469128648440045,20.09877658984624,1,0.009981793351471424,1,0.008167941123247147,1,0.09125351160764694,0.2330145686864853,0.3321487605571747,0.277686222808174,0.36750164798945284,0.4194133157547792,0.9883929840888234,0.9263148816967838,0.7418127883981542,0.8076016328652006,0.2544073760509491,0.36474180221557617,0.3200395517468688,0.38909030982201714,0.4388595912986157,0.9889552393139194,0.9390939866878312,0.7492056690837179,0.8169596136314923,0.2427162528038025,0.33382970094680786,0.27785102175346077,0.36535926170072514,0.42649967040210945,0.9884188349037704,0.909825447503402,0.7566842452208306,0.8149441138999436
341,"no_changes,universal_edges,all_inverse_edges",1023,1023,3,0.031341559874514736,0,34,,0.34469128648440045,4.683393202023581,1,0.010448641143739223,1,0.009034514427185059,1,0.07454152405261993,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,"universal_edges,all_inverse_edges,no_changes",1026,1026,3,0.12367095549901326,0,34,,0.34469128648440045,4.670582813210785,1,0.2994671165943146,1,0.007939569652080536,1,0.06360618025064468,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,"universal_edges,no_changes,all_inverse_edges",1029,1029,3,0.027041774553557236,0,34,,0.34469128648440045,4.671255524968728,1,0.011439478024840355,1,0.01106617134064436,1,0.058619674295186996,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,"no_changes,all_inverse_edges,universal_edges",1032,1032,3,0.033555823378264904,0,34,,0.34469128648440045,4.671152180992067,1,0.011459830217063427,1,0.008988982066512108,1,0.08021865785121918,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,"all_inverse_edges,universal_edges,no_changes",1035,1035,3,0.026346417764822643,0,34,,0.34469128648440045,4.669001208851114,1,0.011919356882572174,1,0.007962744683027267,1,0.059157151728868484,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,"all_inverse_edges,no_changes,universal_edges",1038,1038,3,0.030048297407726448,0,34,,0.34469128648440045,4.671585764037445,1,0.0093831242993474,1,0.009178228676319122,1,0.07158353924751282,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,"universal_edges,all_inverse_edges,no_changes",1041,1041,3,0.06377099299182494,0,34,,0.34469128648440045,4.6684212051332,1,0.011035105213522911,1,0.012431477196514606,1,0.16784639656543732,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,"all_inverse_edges,no_changes,universal_edges",1044,1044,3,0.03618633591880401,0,34,,0.34469128648440045,4.674862480023876,1,0.01021566055715084,1,0.011080224998295307,1,0.08726312220096588,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,"all_inverse_edges,universal_edges,no_changes",1047,1047,3,0.030302823210755985,0,34,,0.34469128648440045,4.674381235148758,1,0.012148433364927769,1,0.010868162848055363,1,0.06789187341928482,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,"universal_edges,all_inverse_edges,no_changes",1050,1050,3,0.02802677856137355,1,35,0.34359195828437805,0.34469128648440045,20.06596299004741,1,0.010970472358167171,1,0.00805274210870266,1,0.06505712121725082,0.23228220641613007,0.3333101272583008,0.2801582069874753,0.36552406064601184,0.42023731048121293,0.9883671332738765,0.9054189273579485,0.759241924851681,0.8155927997230434,0.2553039789199829,0.36778926849365234,0.3251483190507581,0.3907382992748846,0.43457481872116016,0.9889035376840255,0.9192554766551415,0.7635530652603824,0.8229370417001305,0.2395090013742447,0.32967647910118103,0.2722478576137113,0.36338167435728413,0.4230388925510877,0.9884640738299275,0.8962724655547263,0.7722116018457481,0.8222390467864416
351,"universal_edges,all_inverse_edges,no_changes",1053,1053,3,0.028902622871100903,0,35,,0.34469128648440045,4.680240539833903,1,0.010210533626377583,1,0.008487533777952194,1,0.06800980120897293,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,"all_inverse_edges,no_changes,universal_edges",1056,1056,3,0.13833692964787284,0,35,,0.34469128648440045,4.678640432888642,1,0.2979334890842438,1,0.007800304796546698,1,0.10927699506282806,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,"universal_edges,all_inverse_edges,no_changes",1059,1059,3,0.0691863705093662,0,35,,0.34469128648440045,4.666040032170713,1,0.014764870516955853,1,0.10784392058849335,1,0.08495032042264938,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,"universal_edges,no_changes,all_inverse_edges",1062,1062,3,0.03742740768939257,0,35,,0.34469128648440045,4.676189029822126,1,0.013326008804142475,1,0.02304890938103199,1,0.07590730488300323,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,"all_inverse_edges,universal_edges,no_changes",1065,1065,3,0.07092438141504924,0,35,,0.34469128648440045,4.680177374975756,1,0.01851232722401619,1,0.018734361976385117,1,0.1755264550447464,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,"universal_edges,all_inverse_edges,no_changes",1068,1068,3,0.03806431467334429,0,35,,0.34469128648440045,4.673622249858454,1,0.020805316045880318,1,0.025003978982567787,1,0.06838364899158478,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,"no_changes,universal_edges,all_inverse_edges",1071,1071,3,0.12399242507914703,0,35,,0.34469128648440045,4.672640441916883,1,0.023400863632559776,1,0.16501876711845398,1,0.1835576444864273,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,"no_changes,universal_edges,all_inverse_edges",1074,1074,3,0.10250432013223569,0,35,,0.34469128648440045,4.666745753958821,1,0.013290933333337307,1,0.12938034534454346,1,0.1648416817188263,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,"universal_edges,no_changes,all_inverse_edges",1077,1077,3,0.20799431701501211,0,35,,0.34469128648440045,4.67707198811695,1,0.316342830657959,1,0.1534799188375473,1,0.15416020154953003,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,"all_inverse_edges,universal_edges,no_changes",1080,1080,3,0.08466002717614174,1,36,0.31130972504615784,0.34469128648440045,20.074695856077597,1,0.04522745683789253,1,0.1314418613910675,1,0.07731076329946518,0.21293839812278748,0.2890802025794983,0.23286090969017798,0.32234673698088334,0.3849703361898484,0.9834813292489045,0.7900470726200652,0.7552966381015161,0.7715036453160692,0.24779126048088074,0.34416985511779785,0.2940013183915623,0.37228081740276864,0.42913645352669744,0.9840371217702638,0.7977536921691674,0.7647857613711273,0.7802511991346555,0.23074592649936676,0.30067911744117737,0.23879367172050098,0.33322346736980885,0.41331575477916943,0.984592914291623,0.8068568817599454,0.7682992748846407,0.7862170561123334
361,"all_inverse_edges,universal_edges,no_changes",1083,1083,3,0.13956174875299135,0,36,,0.34469128648440045,4.668542611878365,1,0.3182382881641388,1,0.031615953892469406,1,0.06883100420236588,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,"all_inverse_edges,no_changes,universal_edges",1086,1086,3,0.11627069612344106,0,36,,0.34469128648440045,4.675475554075092,1,0.05453220009803772,1,0.12915487587451935,1,0.1651250123977661,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,"universal_edges,no_changes,all_inverse_edges",1089,1089,3,0.0763595849275589,0,36,,0.34469128648440045,4.668559026904404,1,0.08172222971916199,1,0.07237844914197922,1,0.07497807592153549,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,"all_inverse_edges,universal_edges,no_changes",1092,1092,3,0.06833453103899956,0,36,,0.34469128648440045,4.6934133998584,1,0.05017910525202751,1,0.052414022386074066,1,0.1024104654788971,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,"all_inverse_edges,universal_edges,no_changes",1095,1095,3,0.07355105504393578,0,36,,0.34469128648440045,4.675197476986796,1,0.05069980397820473,1,0.025242015719413757,1,0.14471134543418884,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"no_changes,universal_edges,all_inverse_edges",1098,1098,3,0.09928339347243309,0,36,,0.34469128648440045,4.680269836913794,1,0.04473411291837692,1,0.06075816974043846,1,0.1923578977584839,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,"universal_edges,no_changes,all_inverse_edges",1101,1101,3,0.048098147536317505,0,36,,0.34469128648440045,4.670976094901562,1,0.023658394813537598,1,0.030954444780945778,1,0.08968160301446915,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"all_inverse_edges,universal_edges,no_changes",1104,1104,3,0.08440860360860825,0,36,,0.34469128648440045,4.676663230871782,1,0.024732157588005066,1,0.03781522065401077,1,0.1906784325838089,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,"all_inverse_edges,universal_edges,no_changes",1107,1107,3,0.0512616919974486,0,36,,0.34469128648440045,4.673493407899514,1,0.02642790600657463,1,0.04194711148738861,1,0.08541005849838257,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,"all_inverse_edges,no_changes,universal_edges",1110,1110,3,0.07912496725718181,1,37,0.2262954960266749,0.34469128648440045,20.089216435095295,1,0.021789465099573135,1,0.03593979403376579,1,0.17964564263820648,0.17114543914794922,0.2096746563911438,0.13925510876730388,0.2371456822676335,0.36189848384970336,0.9853361252213476,0.8292423045906774,0.7476829268292683,0.7824152381116227,0.1894807517528534,0.23296383023262024,0.15771259063941992,0.267798286090969,0.3899143045484509,0.9863830832266988,0.8510323437125495,0.754676994067238,0.7948333285805582,0.18664781749248505,0.23624800145626068,0.15952537903757416,0.275708635464733,0.3818391562294001,0.9868807114144273,0.8549653525422869,0.7694660514172709,0.8060882030683174
371,"all_inverse_edges,no_changes,universal_edges",1113,1113,3,0.04228538398941358,0,37,,0.34469128648440045,4.6690213091205806,1,0.018790699541568756,1,0.02895199880003929,1,0.07911345362663269,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,"universal_edges,no_changes,all_inverse_edges",1116,1116,3,0.03849508613348007,0,37,,0.34469128648440045,4.671773609006777,1,0.017009399831295013,1,0.030521966516971588,1,0.06795389205217361,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"universal_edges,no_changes,all_inverse_edges",1119,1119,3,0.0463848023985823,0,37,,0.34469128648440045,4.679796005133539,1,0.015314891003072262,1,0.048136670142412186,1,0.07570284605026245,,,,,,,,,,,,,,,,,,,,,,,,,,,
